number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence
4,110.056303,91.02845621,80.72426586,61.20917333,1.137115242,1.149693085,164.1315,36.91758589,74.02875489,75.53961017,699.475,740.7421053,685.48876,729.1705069,1.366667965,1.114803509,355.1,363.8842105,137.3045406,122.4801673,173.0,150.8157895,168.0615096,144.7044458,1.359707356,1.291768417,106,43.89473684,38.56812155,43.67514966,9429.0,8024.263158,6268.58683,4996.692234,1.030703129,1.037162272,20230.0,4513.815789,8131.940759,8009.993875,89.675,114.2447368,67.53005809,99.62915238,1.168917656,0.916739092,132.9,69.55789474,55.62878639,44.37808668,28.55,37.21052632,26.03484115,34.30416384,1.290851316,0.881398102,34.2,25.15789474,12.99644182,13.90675318,83.0,114.7368421,48.98979486,83.23564403,1.010215007,0.75603366,134.0,77.68421053,67.0,59.00654924,4.0,4.157894737,3.833658625,4.038808117,1.342125723,1.137976225,3,1.868421053,1.224744871,1.039390403
5,83.24476,60.03346933,59.50608142,36.33612905,1.311510373,1.354536525,192.981,26.58538933,67.23383471,65.30427112,779.88,1006.892667,740.3993327,946.930123,1.553218704,1.019477457,764.1,661.0266667,276.0631478,332.0650708,149.8,105.6266667,133.4253112,86.21201756,1.519537361,1.577825452,171,14.80666667,58.6085318,65.74288774,4584.2858,3001.095467,874.1647863,65.19118434,1.161774357,1.086805274,9778.571,1368.437867,4004.273231,4015.560204,73.1,106.0498,33.14878276,69.7704272,1.200885906,0.8335737,138.63,75.742,57.64567252,52.05479319,8.1524,4.973733333,4.646433492,1.324603989,1.392937492,1.391214017,12.878,1.628266667,4.361026375,5.269892617,128.605316,72.234176,14.28764329,0.959666946,0.871976277,0.773419695,399.97342,53.31915733,154.0080285,137.6457441,2.6,2.42,2.402248868,2.273744161,1.519382665,1.358888385,3,0.933333333,1.2,1.040961094
3,107.24042,70.6842893,93.01330633,63.88996718,0.965831957,1.047028145,133.08088,17.063789,55.26740258,37.22627962,693.8333333,667.1255,692.2936153,666.6359015,1.096359543,0.858072517,102.3,363.9845,46.91739786,26.59923307,191.3333333,184.07,191.0157969,183.7616731,1.096975165,0.867315177,24,97.64,10.87300429,10.77103059,9909.0,6575.68,8631.65763,5970.265424,0.969235835,1.044807473,12143.0,1635.73,5046.966283,3388.844626,43.06666667,33.2275,29.58986292,19.08936199,0.797497694,0.711652993,78.5,22.5285,32.90697326,34.85931717,27.16666667,22.306,26.22766536,21.76304861,1.064415999,0.956632064,17.3,9.268,7.067452786,5.3049377,44.33333333,33.745,40.75964869,30.51921449,1.026725108,0.984509348,35.0,11.115,15.83947249,15.6770525,4.666666667,4.36,4.641588834,4.334585721,1.093374718,0.889145808,1,2.185,0.471404521,0.48
4,92.2091,90.46505714,67.86910795,73.65997412,1.172280292,1.159144363,135.9646,36.95065714,55.30769533,47.64938068,776.875,728.5714286,720.0696658,690.681934,1.306780302,1.270393555,810.6,241.1571429,322.7705871,261.234551,169.25,174.2857143,142.015398,155.1467239,1.252397901,1.175114976,205,65.42857143,80.80338792,69.82573059,4428.85725,5592.204143,696.7508537,1821.038069,1.026621605,0.835967896,8958.571,3839.795857,3226.535754,3253.027333,82.3375,83.51428571,60.72149283,60.65241351,1.1640132,1.012324005,127.05,46.97142857,51.12571974,50.34379458,7.6555,9.260285714,3.835299655,6.051079047,1.11155741,0.94672836,12.878,5.582571429,4.683016202,4.294498864,108.006645,178.5752257,7.194554009,25.85156602,0.315454762,0.191908233,399.97342,171.4247743,168.7144476,191.8407904,2.25,2.142857143,2.213363839,2.119268045,1.368922361,1.309525835,1,0.571428571,0.433012702,0.349927106
4,76.4445625,51.24566538,59.35667247,34.93526616,1.199540745,1.291888138,121.3276,14.28831923,43.82335412,44.19212522,794.0,1003.623077,741.6293489,937.5591924,1.315004308,0.890516212,810.6,659.7153846,311.7434923,342.3960014,164.5,114.5384615,139.0005138,89.68519077,1.256700567,1.339742693,205,22.61538462,77.52580216,79.23539942,4235.85725,2952.461769,669.5565878,66.34216896,1.015407123,0.812798146,8958.571,2066.922846,3194.938946,3639.129247,77.2375,109.1692308,53.52796465,86.5393773,1.105182174,0.762761032,127.05,74.35384615,54.83075523,49.44571436,8.1805,5.250307692,4.035568999,1.33691978,1.112098197,1.042927359,12.878,2.903538462,4.948155288,5.648556567,108.756645,96.39892769,7.55238461,1.096295409,0.336261916,0.203148214,399.97342,92.29338,168.3010468,166.4403826,2.25,2.076923077,2.213363839,2.063362233,1.368922361,1.201823024,1,0.846153846,0.433012702,0.266469355
6,90.35781167,51.00655133,74.16211048,33.68010301,1.65488075,1.655705549,124.1166,13.56016632,43.04973711,46.28774629,728.85,1020.175789,689.5360556,951.0609953,1.73047336,0.921701622,773.0,751.2052632,272.8772419,349.0352456,163.6666667,104.0605263,147.8548412,83.50099829,1.717915071,1.640378548,171,25.28947368,56.1535593,68.36568868,5784.404833,2737.639421,1556.707946,47.49778594,1.529788337,1.337419697,10278.571,1296.014789,3526.965253,3597.93473,73.88833333,109.5344737,52.47381254,84.63405991,1.573214102,0.816460815,135.97,81.81263158,45.56688506,48.19560021,11.52033333,4.250473684,5.54353337,1.044227896,1.342714814,1.501157831,35.778,1.767526316,11.58512554,5.988151546,99.67109667,65.26433579,13.9585072,0.665971943,0.931437106,0.489906724,399.97342,57.87934842,142.1443138,138.9360968,3.166666667,2.316315789,2.884499141,2.230123906,1.694415073,1.432127346,4,1.078947368,1.462494065,0.765332474
4,53.17239107,51.28300504,48.79456881,45.84328609,1.314758181,1.05331318,51.93183072,24.38453472,18.87027058,21.45719435,739.75,733.6233333,720.7504669,708.7047648,1.3617703,1.112204049,450.6,307.819,160.4228553,184.8346183,153.0,153.2933333,150.5416458,150.0196703,1.370541804,1.122451818,76,61.81333333,26.92582404,31.08323164,5867.25,4866.593333,4439.632167,3525.315006,1.209811053,0.959125734,7932.0,2456.926667,3051.513508,2898.306442,54.05,50.81333333,46.90679395,42.5943825,1.277785092,1.005228705,62.3,25.848,23.07601569,25.41162114,15.075,14.724,11.26449702,9.995559156,1.183484404,0.870780981,25.1,9.071333333,8.91498037,10.26744811,92.25,89.87666667,86.23454631,82.27453559,1.322356296,1.060375849,90.0,45.66666667,32.79005185,37.50699653,3.25,3.01,2.783157684,2.473317139,1.265856752,0.993344903,4,1.626666667,1.479019946,1.636021597
7,81.50137857,60.0455335,63.87217666,36.6132664,1.724818174,1.452755743,192.981,27.60253333,57.23618309,64.25839573,774.3714286,1006.9432,742.1690563,946.791647,1.900259277,1.058985864,764.1,696.6968,246.040477,332.3625589,157.5714286,106.4213333,143.8238006,86.57804591,1.875575286,1.670875668,171,28.632,54.35559412,66.74870145,4933.347,2994.8488,1489.932692,65.71452596,1.633760696,1.213519208,9778.571,1303.237867,3502.293079,3968.210993,56.87142857,105.4555667,21.10841644,69.73704119,1.401186056,0.847070605,141.0,75.994,55.62901618,52.3140155,8.501714286,4.979066667,5.63969777,1.325187495,1.788143321,1.510793602,12.878,1.664866667,3.880893922,5.275737856,111.4323686,68.244176,19.85071554,0.925676398,1.249397964,0.799232155,399.97342,51.71915733,135.7822792,135.1678567,2.571428571,2.416666667,2.415652516,2.275220635,1.875121856,1.429581649,3,1.058666667,1.049781318,1.021300913
4,106.164025,81.95487556,93.68279553,75.91937288,1.25421239,1.266953744,148.5383,27.49619556,57.76552381,39.93688349,672.8,792.8777778,641.4837466,771.5687894,1.341171067,1.02466079,537.6,382.1511111,199.3719263,165.3093059,170.0,142.1333333,160.5399317,135.9728189,1.328621381,1.254861222,162,45.06666667,58.96185207,45.95920897,6518.75,6305.911111,5123.094455,5675.553205,1.198568005,1.102948287,10318.0,2838.444444,3808.403693,2582.539816,70.7,99.97333333,42.89697593,56.59350756,0.9167549,0.504645846,179.3,85.49333333,73.62944384,86.74335684,6.3975,8.181333333,5.116718951,6.946898634,1.168302459,0.876739714,11.61,5.018666667,4.425044491,4.468120957,45.88,39.32,18.19508401,7.856162547,1.090323122,0.741241938,78.48,29.61333333,28.72878696,36.0399778,3.25,4.155555556,2.710806011,3.702555573,1.230931623,0.897492715,5,2.577777778,1.785357107,1.73788576
2,159.60065,134.522366,153.1890392,130.3484203,0.653247725,0.637148817,89.5653,44.593714,44.78265,37.10209445,573.45,564.798,573.2418338,564.6558308,0.692784196,0.538536047,30.9,305.682,15.45,12.80021078,156.0,156.0,156.0,156.0,0.693147181,0.526907961,0,87.36,0.0,0.0,9580.0,8308.8,9307.174652,8129.682618,0.664805276,0.62207905,4540.0,3094.8,2270.0,1880.678218,25.55,28.266,25.08545395,27.93539852,0.67502084,0.441509717,9.7,19.158,4.85,4.018189144,3.73,3.4668,3.70027026,3.446867363,0.685187363,0.57977506,0.94,1.6188,0.47,0.389391525,64.0,74.08,61.41661013,72.20737013,0.653057744,0.398759888,36.0,53.84,18.0,14.91286693,3.0,3.0,3.0,3.0,0.693147181,0.526907961,0,1.68,0.0,0.0
5,92.729214,59.46817757,73.13278722,36.81164604,1.449309193,1.114757589,122.90607,35.741099,47.09463317,54.4478632,766.44,1010.302143,720.6055105,938.3501166,1.544144543,0.831385675,810.6,743.1642857,290.1830291,355.2021431,161.2,105.4,141.4652148,84.60409671,1.50832754,1.255337679,205,49.31428571,67.32131906,68.32201068,5821.4858,3053.802286,1237.09508,54.27877676,1.314442185,1.021158994,10488.571,1667.383429,3767.403176,3692.513367,90.89,112.4707143,69.83331461,101.2928974,1.427996553,0.877252011,127.05,81.20785714,49.43816744,41.7087251,7.7844,3.758285714,4.403790498,1.031977304,1.37497728,1.186339533,12.878,1.595714286,4.473362655,4.531873713,172.205316,62.01518857,16.06422788,0.620695797,0.847404163,0.788886413,429.97342,42.84195429,198.5546003,141.2481694,2.0,2.235714286,1.888175023,2.1780865,1.557113098,1.0574405,2,1.114285714,0.632455532,0.501579139
5,74.23165,51.50649365,60.51522055,35.12780723,1.453747136,1.385918945,121.3276,19.73993808,39.44587456,44.25383487,816.36,1005.440557,771.8910221,939.8609929,1.552506364,0.962200201,810.6,682.2687307,282.3952592,340.6372154,160.0,114.880805,139.595299,89.98930463,1.501217585,1.433284956,205,35.86687307,69.92281459,79.28150478,4816.6858,2928.474356,1074.903488,67.58035119,1.322213067,1.015614255,8958.571,1871.680443,3084.729342,3583.283432,62.09,106.2136223,26.18682439,77.92765249,1.130427572,0.752070893,141.0,76.28869969,57.64474304,52.0663852,8.0144,5.147928793,4.549684585,1.333846139,1.384657053,1.18085312,12.878,2.618712074,4.438214668,5.532479862,111.005316,90.49411251,13.13117315,1.09090958,0.785623847,0.350523791,399.97342,83.57709492,150.6001991,160.169401,2.2,2.077399381,2.168943542,2.063760758,1.594166699,1.277726974,1,1.024767802,0.4,0.267224094
4,100.351275,66.091389,65.092472,34.92261595,1.062064777,1.047707313,192.981,36.713301,77.51557392,77.71046043,734.25,1018.02,663.7518098,933.8074279,1.281839127,0.744567255,894.6,752.685,349.8057568,370.7180298,171.75,106.7,143.3263422,82.82457231,1.248104449,1.364844861,205,13.88,83.39476902,79.02094659,3536.85725,2313.8374,452.6765436,33.14974529,0.771702226,0.529025865,9778.571,1955.1426,3829.614903,3838.424207,75.1375,111.6085,56.49121388,97.65240199,1.16731834,0.712633675,127.05,84.4185,47.5543817,42.26536647,5.363,3.1761,2.591530623,0.843858546,1.000285879,0.921422697,10.678,2.0468,4.279050946,4.346230112,31.506645,15.875948,4.423126571,0.383018771,0.638308446,0.60294704,99.97342,12.984052,40.05410712,32.91556925,2.5,2.47,2.114742527,2.195250567,1.220607265,1.034460515,4,1.07,1.5,1.307325514
2,25.5545,13.30058571,21.67020885,12.7050783,0.545249633,0.404928245,27.0876,9.576938095,13.5438,5.768544281,752.1,1053.928571,674.0663543,1037.516155,0.591265243,0.093761603,667.2,1014.071429,333.6,142.0861481,155.0,75.38095238,127.5970219,71.23922045,0.521964761,0.428742703,176,52.23809524,88.0,37.48075848,1558.0,2193.142857,1390.884611,2157.896435,0.587888574,0.092484128,1404.0,2111.619048,702.0,298.9942324,102.65,150.3761905,88.05941176,147.2170582,0.554580327,0.081215671,105.5,145.6238095,52.75,22.4671592,53.665,100.1109524,15.64129151,87.58612824,0.104616764,0.008649547,102.67,99.88904762,51.335,21.86448564,120.0,138.0952381,118.3215957,137.7747266,0.679193266,0.149994924,40.0,128.5714286,20.0,8.5183542,2.5,3.857142857,2.0,3.74447097,0.500402424,0.066521614,3,3.761904762,1.5,0.638876565
7,107.66375,65.93017033,79.83841266,38.80246654,1.716023906,1.680976026,191.2006,18.280883,70.39793295,67.30810924,783.8,1030.906667,745.7574613,969.7820547,1.893956594,1.129505108,810.6,688.012,262.1401861,326.3930523,168.1428571,114.1933333,152.3744062,90.10901231,1.871176508,1.743160599,205,29.49333333,59.72658793,76.78808038,6195.347,3556.602133,1737.526509,71.21220603,1.597136545,1.412877932,13532.571,1352.637867,4752.314788,4776.296016,50.13142857,96.21926667,20.90400311,51.45265996,1.393936776,0.676668191,141.0,75.85,52.98630347,59.87821956,6.903142857,3.946266667,4.24260869,1.106564456,1.696440562,1.510444418,12.878,1.628266667,4.358476386,4.811802732,96.90379714,67.41750933,15.2180474,0.890104048,1.067467017,0.73066162,399.97342,53.31915733,139.4757887,136.9364164,2.428571429,2.086666667,2.339861626,2.06341296,1.905420043,1.510386713,2,1.006666667,0.728431359,0.38186676
6,61.67497887,71.79256966,47.54403825,55.79109653,1.57107068,1.216714405,122.90607,34.65446482,41.01887001,44.240171,1024.216667,895.676005,958.7377136,848.0921108,1.726877385,1.476663821,1138.9,293.5183417,373.5645924,297.6808211,116.1666667,128.4798995,99.87891645,113.7330213,1.665198196,1.328152321,153,48.45979899,55.70881638,54.47544141,4481.6875,4959.148688,410.6563786,821.4157131,1.379601471,1.118382293,7872.571,1948.68199,3241.352311,2945.299431,103.2833333,75.52123116,41.02453994,55.89262795,1.25323321,1.388475152,328.0,32.21796482,111.0108165,57.8583977,9.272,12.04116834,3.173599929,4.887346541,1.254230103,0.981168408,27.478,6.954572864,9.449334015,10.25264221,43.67571333,35.83948191,4.068735017,6.261433523,1.186119443,0.973170964,119.97342,19.55095075,44.4683293,31.38431422,2.666666667,3.23241206,2.376176798,3.039404329,1.684372971,1.365584996,4,1.248743719,1.247219129,1.123081149
6,103.9039667,59.20066133,73.25986015,36.12205364,1.511455275,1.524380394,192.981,22.40578133,76.81799621,64.14122784,769.1,1006.030667,736.1386152,945.5900864,1.743752792,1.050081126,764.1,690.784,253.1602128,333.0922847,150.5,106.28,136.6528333,86.54280985,1.717137043,1.634829542,171,27.14666667,53.52491632,66.41276183,5710.238167,2974.2288,1339.974702,64.75052683,1.412118731,1.255664731,11338.571,1193.904533,4438.544854,4016.592271,67.01666667,104.7273333,33.70051225,67.70316264,1.39647502,0.837403499,138.63,75.742,54.35274623,53.24214965,7.588666667,4.872666667,4.666803348,1.307389643,1.582432099,1.451144016,12.878,1.683066667,4.175855468,5.207758605,113.00443,72.774176,16.58868039,0.988416753,1.030223555,0.805992583,399.97342,53.31915733,144.8527951,137.4455032,2.833333333,2.386666667,2.615320972,2.253183333,1.707475435,1.442903894,3,1.013333333,1.213351648,0.991878129
7,107.2613643,68.07940405,79.68245419,40.25229915,1.717598872,1.711219189,188.3839,18.39584626,69.83363458,67.26665293,765.7571429,1021.477613,725.3414084,958.0410674,1.888632624,1.128789192,810.6,685.346797,270.4555884,332.476114,168.4285714,115.5252866,152.6555436,91.01710403,1.871442799,1.742207887,205,31.5037087,59.66299917,77.55848641,6268.204143,3701.712007,1748.480395,77.22953395,1.593974265,1.469270478,13532.571,1276.898916,4833.83846,4782.262681,47.86,96.20020229,19.26951502,54.47433302,1.341654804,0.700561153,141.0,75.18550236,53.8514255,59.22655423,6.821714286,4.079046527,4.166173893,1.137931324,1.688377812,1.490224374,12.878,1.651517195,4.402669376,4.936107012,98.47522571,62.64518688,15.82393959,0.870647157,1.09558456,0.613128261,399.97342,53.93067287,138.8299577,135.4411665,2.285714286,2.094403237,2.245648524,2.078038457,1.927392126,1.509060171,1,1.02899528,0.451753951,0.292388894
2,139.55669,150.7527644,131.5287737,142.9732622,0.636187319,0.544286936,93.30062,80.1439156,46.65031,45.28685616,711.35,722.81,709.74556,721.2898122,0.690892543,0.646745418,95.5,218.474,47.75,46.3544054,193.0,191.8,192.9352223,191.7390798,0.692811564,0.669758629,10,41.32,5.0,4.85386444,14795.0,16289.0,13421.6765,14947.37718,0.601815458,0.500300279,12450.0,9775.8,6225.0,6043.061228,51.8,43.208,37.43794866,30.52853399,0.43033429,0.538776965,71.6,23.368,35.8,34.75366939,29.9,30.644,29.73886346,30.49087338,0.68776285,0.635818254,6.2,10.276,3.1,3.009395953,51.0,50.28,50.91168825,50.19716568,0.691416078,0.67616496,6.0,9.24,3.0,2.912318664,6.0,6.24,5.916079783,6.159839359,0.679193266,0.614618475,2,2.44,1.0,0.970772888
7,112.3572,54.4427,83.50692814,35.56824654,1.727609258,1.663016274,191.2006,16.785375,70.08538556,54.22063653,814.9285714,992.3340625,778.7604316,928.1948143,1.899847815,1.117561208,810.6,653.9459375,253.0756844,337.6545697,156.8571429,117.471875,142.5560683,93.54859067,1.86947179,1.606887603,205,31.209375,57.80615037,75.76171005,6513.204143,3117.155125,1840.710591,82.61671069,1.620780941,1.264124323,13532.571,1679.2855,4700.546619,4204.83854,60.64571429,96.8915625,24.86232784,52.30467304,1.463425595,0.714264552,141.0,71.175,55.41340835,59.49192653,8.088857143,4.85553125,4.587439149,1.381597149,1.62767225,1.276489072,19.478,2.41153125,6.17217969,5.237373193,97.90379714,103.081415,15.9865058,1.619736064,1.092407626,0.705365729,399.97342,74.98671,138.9233171,156.3056336,2.714285714,2.028125,2.516997901,2.018811242,1.864236936,1.436518067,3,0.984375,1.160576915,0.254625184
3,58.19033333,58.19033333,54.38872367,54.38872367,1.037972399,1.037972399,46.895,15.63166667,19.51576509,19.51576509,894.8,894.8,887.86062,887.86062,1.091053382,1.091053382,254.0,84.66666667,108.5925719,108.5925719,111.6666667,111.6666667,109.1209554,109.1209554,1.075212667,1.075212667,58,19.33333333,24.45858177,24.45858177,5246.333333,5246.333333,4390.429446,4390.429446,0.942532835,0.942532835,7000.0,2333.333333,2873.669006,2873.669006,172.6333333,172.6333333,168.0682183,168.0682183,1.073711446,1.073711446,81.6,27.2,37.34392707,37.34392707,6.743333333,6.743333333,4.964822421,4.964822421,0.844239088,0.844239088,11.37,3.79,4.737976596,4.737976596,133.575,133.575,3.493593724,3.493593724,0.014310021,0.014310021,399.795,133.265,188.3909681,188.3909681,4.666666667,4.666666667,4.160167646,4.160167646,1.004242473,1.004242473,4,1.333333333,1.885618083,1.885618083
6,97.526335,64.20497473,70.80882607,37.82067251,1.53386154,1.514468295,192.981,26.39542543,69.18675714,67.79632863,748.0666667,1014.8923,712.7013225,954.5290385,1.738107073,1.014934702,764.1,708.8263022,261.857771,332.4037045,161.8333333,105.7806535,145.2414857,85.53019304,1.709741099,1.647512907,174,25.20219994,59.88716242,68.1539527,5373.5715,3243.583448,1296.871885,63.01726712,1.42725736,1.285813667,9778.571,1264.828069,4059.149707,4170.74713,69.5,108.8767389,35.67446971,79.4140331,1.426418382,0.888496596,138.63,77.89517955,53.23519794,48.59751407,9.593666667,5.215917826,5.756404684,1.296101585,1.590203861,1.513701798,16.578,1.573794241,5.122015283,5.7932902,110.00443,61.40244153,14.70760596,0.773498657,0.969184034,0.620056364,399.97342,51.74864226,146.6129559,133.2774744,2.666666667,2.43675186,2.492882872,2.296529104,1.71707598,1.413672832,3,1.0617923,1.105541597,1.011161423
3,94.06912667,36.71206914,56.38649486,20.36461939,0.780482538,0.881712003,167.679,18.79049771,68.45960242,43.19154064,679.6666667,758.6457143,673.4539956,755.4370561,1.089405469,0.631926063,225.0,555.1371429,92.55576097,67.21489777,164.3333333,119.0,153.0203741,110.1976478,1.036576519,0.852176466,121,56.2,54.83510635,50.62184734,8113.333333,4341.142857,6546.833985,3558.509171,0.929253608,0.923566322,10850.0,1823.428571,4441.248573,3069.932313,39.1,42.71142857,15.47443583,34.70758971,0.616459454,0.698823863,86.1,22.48285714,35.98527477,26.77833636,34.1,43.33428571,32.4500218,41.78029737,1.047102035,0.520479356,24.5,34.98571429,11.25551717,10.54148113,34.66666667,33.82857143,32.24743084,32.12046911,1.024111083,0.762426768,31.0,18.62857143,13.76791762,11.8863324,4.0,3.542857143,3.914867641,3.449353896,1.077556327,0.782728356,2,2.028571429,0.816496581,0.873183245
4,51.63507375,44.21909259,49.98763096,42.05668667,1.356923241,1.077008553,31.481,18.17429686,12.02342364,14.11334919,788.625,893.5837143,778.9158701,884.9895413,1.373554204,0.895059612,346.6,568.9931429,128.1110919,121.9106476,137.5,113.8971429,133.5702481,109.7884826,1.360136076,1.062416241,79,49.24,30.12059096,31.14511184,6752.5,4937.971429,5789.895755,3750.049603,1.27452267,1.052747182,7000.0,2496.885714,2856.758434,3439.949941,113.1,150.9017143,100.9001776,135.5409708,1.271757715,0.718569721,136.3,114.9548571,55.66080308,60.81514189,12.8825,7.500857143,9.31422165,4.380305078,1.192593766,0.952416857,18.77,4.523714286,6.95445316,6.737716812,148.55125,85.81428571,29.63025755,3.546427956,0.860768568,0.663641252,399.795,57.02571429,150.4710491,135.4507009,4.5,4.862857143,4.119534288,4.572802039,1.310783678,0.772109364,4,3.411428571,1.658312395,1.45741174
3,95.1024,60.42727333,63.11250395,31.86730689,0.805859429,0.763560185,167.8406,38.27707,68.85848236,71.01867281,828.5333333,1125.199762,741.1445452,1071.70037,0.995028173,0.549800212,910.3,890.1492857,373.9496787,297.1013562,168.6666667,96.47380952,134.9008875,74.61502939,0.929806909,1.026740339,217,28.91666667,90.2453446,75.38827609,6927.809667,4682.815945,347.9957254,21.52893896,0.263860559,0.104034288,19248.571,4582.336436,8735.481015,8151.765639,90.33333333,121.5935714,82.05358881,115.9043135,1.005903242,0.54903122,94.1,96.29928571,39.09171552,32.54604038,12.47066667,8.628990476,2.57210313,0.858073177,0.258904819,0.172973273,34.778,8.192547619,15.95089133,14.74957261,76.00886,44.22330462,6.399469357,0.351044391,0.568208713,0.292820464,169.97342,40.45764776,70.55012476,71.70431887,3.0,2.888095238,2.289428485,2.484725209,0.848685558,0.784354971,5,1.364285714,2.160246899,1.756444241
